bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
77269,30,AB2792,4,Passed,2010-09-24,"Horse racing.","An act to amend Sections 19401, 19460, 19613.05, 19617, and 19617.2 of the Business and Professions Code, relating to horse racing.",0,,2010-09-24,"Chaptered by Secretary of State - Chapter 272, Statutes of 2010.",https://legiscan.com/CA/bill/AB2792/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2792&sess=0910&house=A
77270,30,AB2793,4,Passed,2010-09-24,"Alcoholic beverage control: advertising: club licenses:","An act to amend Sections 24045.7 and 25503.42 of, and to add Section 23433.5 to, the Business and Professions Code, relating to alcoholic beverages.",0,,2010-09-24,"Chaptered by Secretary of State - Chapter 273, Statutes of 2010.",https://legiscan.com/CA/bill/AB2793/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2793&sess=0910&house=A
77271,30,AB2794,3,Enrolled,2010-08-02,"Tribal gaming.","An act to add Title 16.5 (commencing with Section 98020) to, to repeal Sections 12012.25, 12012.30, 12012.35, 12012.40, 12012.45, 12012.46, 12012.465, 12012.47, 12012.475, 12012.48, 12012.485, 12012.49, 12012.495, 12012.5, 12012.51, 12012.515, 12012.52, 12012.53, 12012.75, 12012.85, and 12012.90 of, to repeal Chapter 7.5 (commencing with Section 12710) of Part 2 of Division 3 of Title 2 of, and to repeal Chapter 3 (commencing with Section 98055) of Title 16.5 of, the Government Code, relating to gaming.",0,,2010-08-05,"In Senate. Held at Desk.",https://legiscan.com/CA/bill/AB2794/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2794&sess=0910&house=A
77619,30,AB2795,4,Passed,2010-07-06,"Local government: organization.","An act to amend Sections 56100, 56332, 56375, 56381, 57075.5, 57127, 57129, 57377, and 57379 of, and to add Section 56037.2 to, the Government Code, and to amend Section 99 of the Revenue and Taxation Code, relating to local government.",0,,2010-07-06,"Chaptered by Secretary of State - Chapter 47, Statutes of 2010.",https://legiscan.com/CA/bill/AB2795/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2795&sess=0910&house=A
77620,30,AB2796,4,Passed,2010-09-27,"Elections: ballot measures.","An act to amend Sections 9166, 9501, and 9503, relating to Elections.",0,,2010-09-27,"Chaptered by Secretary of State - Chapter 401, Statutes of 2010.",https://legiscan.com/CA/bill/AB2796/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2796&sess=0910&house=A
77621,30,AB2797,4,Passed,2010-09-27,"Elections: voter registration and ballots.","An act to amend Sections 302, 2130, 15281, 19370, 19380, and 19384 of the Elections Code, relating to elections.",0,,2010-09-27,"Chaptered by Secretary of State - Chapter 402, Statutes of 2010.",https://legiscan.com/CA/bill/AB2797/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2797&sess=0910&house=A
77622,30,AB2798,4,Passed,2010-09-30,"Economic development.","An act to amend Section 13997.2 of the Government Code, relating to economic development.",0,,2010-09-30,"Chaptered by Secretary of State - Chapter 613, Statutes of 2010.",https://legiscan.com/CA/bill/AB2798/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2798&sess=0910&house=A
77623,30,AB2799,1,Introduced,2010-03-25,"International relations.","An act to add the heading of Chapter 1 (commencing with Section 99500) to Title 20 of, to add Chapter 2 (commencing with Section 99600), Chapter 3 (commencing with Section 99700), and Chapter 4 (commencing with Section 99800) to Title 20 of, to repeal Section 99803 of, to repeal Chapter 4 (commencing with Section 6300) of Division 7 of Title 1 of, and to repeal Chapter 8 (commencing with Section 8700) and Chapter 8.1 (commencing with Section 8710) of Division 1 of Title 2 of, the Government Code, relating to international relations.",462,"Assembly Jobs, Economic Development, and the Economy",2010-04-08,"Referred to Com. on J.,E.D., & E.",https://legiscan.com/CA/bill/AB2799/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_2799&sess=0910&house=A
210936,30,HB3920,0,,,,,0,,,,https://legiscan.com/CA/bill/HB3920/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=ab_3920&sess=0910&house=A
61994,30,HR1,1,Introduced,2008-12-01,"Relative to the Standing Rules of the Assembly for the 2009-10 Regular Session.","Relative to the Standing Rules of the Assembly for the 2009-10 Regular Session.",0,,2008-12-04,"(Corrected December 3.)",https://legiscan.com/CA/bill/HR1/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_1&sess=0910&house=A
61995,30,HR2,1,Introduced,2008-12-01,"Relative to the election of officers of the Assembly for the 2009-10 Regular Session.","Relative to the election of officers of the Assembly for the 2009-10 Regular Session.",0,,2008-12-01,"Introduced. Read and adopted. (Ayes 79. Noes 0. Page 55.). ",https://legiscan.com/CA/bill/HR2/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_2&sess=0910&house=A
61996,30,HR3,1,Introduced,2008-12-01,"Relative to the organization of the Assembly for the 2009-10 Regular Session.","Relative to the organization of the Assembly for the 2009-10 Regular Session.",0,,2008-12-01,"Introduced. Read and adopted. (Ayes 80. Noes 0. Page 56.). ",https://legiscan.com/CA/bill/HR3/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_3&sess=0910&house=A
61997,30,HR4,1,Introduced,2008-12-01,"Relative to federal aid to higher education.","Relative to federal aid to higher education.",0,,2009-03-12,"Read, amended, and adopted. (Ayes 47. Noes 21. Page 557.)",https://legiscan.com/CA/bill/HR4/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_4&sess=0910&house=A
61998,30,HR5,1,Introduced,2008-12-02,"Relative to same-sex marriage.","Relative to same-sex marriage.",0,,2009-03-02,"Read, amended, and adopted. (Ayes 45. Noes 27. Page 491.)",https://legiscan.com/CA/bill/HR5/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_5&sess=0910&house=A
61999,30,HR6,1,Introduced,2009-01-29,"Relative to Ronald Reagan Day.","Relative to Ronald Reagan Day.",0,,2009-02-05,"From committee: Be adopted. To third reading. (Ayes 11. Noes 0.) (February 5). Read, amended, and adopted. (Ayes 75. Noes 0. Page 290.)",https://legiscan.com/CA/bill/HR6/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_6&sess=0910&house=A
62000,30,HR7,1,Introduced,2009-02-12,"Relative to Teen Driving Safety Week.","Relative to Teen Driving Safety Week.",0,,2009-03-02,"Read, amended, and adopted. (Page 488.) (Corrected March 3.)",https://legiscan.com/CA/bill/HR7/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_7&sess=0910&house=A
62001,30,HR8,1,Introduced,2009-02-13,"Relative to Assembly Rule 49.","Relative to Assembly Rule 49.",0,,2009-02-13,"Introduced. ",https://legiscan.com/CA/bill/HR8/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_8&sess=0910&house=A
62002,30,HR9,1,Introduced,2009-02-19,"Relative to National Problem Gambling Awareness Week.","Relative to National Problem Gambling Awareness Week.",0,,2009-03-09,"Read and adopted. (Ayes 78. Noes 0. Page 523.).",https://legiscan.com/CA/bill/HR9/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_9&sess=0910&house=A
62003,30,HR10,1,Introduced,2009-02-24,"Relative to Drinking Water Week.","Relative to Drinking Water Week.",0,,2009-05-04,"Read, amended, and adopted. (Page 1220.)",https://legiscan.com/CA/bill/HR10/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_10&sess=0910&house=A
62004,30,HR11,1,Introduced,2009-03-04,"Relative to drinking water treated with chlorine and chloramine.","Relative to drinking water treated with chlorine and chloramine.",0,,2009-08-31,"Read and adopted. (Page 2810.).",https://legiscan.com/CA/bill/HR11/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_11&sess=0910&house=A
62005,30,HR12,1,Introduced,2009-04-02,"Relative to Southeast Asia Genocide Remembrance Week.","Relative to Southeast Asia Genocide Remembrance Week.",0,,2009-04-02,"Introduced. ",https://legiscan.com/CA/bill/HR12/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_12&sess=0910&house=A
62006,30,HR13,1,Introduced,2009-04-15,"Relative to National Public Gardens Day.","Relative to National Public Gardens Day.",0,,2009-05-14,"Read, amended, and adopted. (Page 1442.)",https://legiscan.com/CA/bill/HR13/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_13&sess=0910&house=A
62007,30,HR14,1,Introduced,2009-04-15,"Relative to Alternative Fuel Vehicle Awareness Month.","Relative to Alternative Fuel Vehicle Awareness Month.",0,,2009-08-24,"Read and adopted. (Ayes 76. Noes 0. Page 2705.).",https://legiscan.com/CA/bill/HR14/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_14&sess=0910&house=A
62008,30,HR15,1,Introduced,2009-04-21,"Relative to School Nurse Day.","Relative to School Nurse Day.",0,,2009-05-14,"Read, amended, and adopted. (Page 1452.)",https://legiscan.com/CA/bill/HR15/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_15&sess=0910&house=A
62009,30,HR16,1,Introduced,2009-05-13,"Relative to hate crimes.","Relative to hate crimes.",0,,2009-06-25,"Read, amended, and adopted. (Page 2257.) Action rescinded whereby the resolution was adopted. (Page 2259.) Read and adopted. (Ayes 53. Noes 13. Page 2259.).",https://legiscan.com/CA/bill/HR16/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_16&sess=0910&house=A
62010,30,HR17,1,Introduced,2009-05-18,"Relative to Lesbian, Gay, Bisexual, and Transgender (LGBT) Pride Month.","Relative to Lesbian, Gay, Bisexual, and Transgender (LGBT) Pride Month.",0,,2009-06-22,"Read, amended, and adopted. (Ayes 47. Noes 11. Page 2193.)",https://legiscan.com/CA/bill/HR17/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_17&sess=0910&house=A
62011,30,HR18,1,Introduced,2009-06-01,"Relative to small businesses.","Relative to small businesses.",0,,2009-06-01,"Introduced. ",https://legiscan.com/CA/bill/HR18/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_18&sess=0910&house=A
62012,30,HR19,1,Introduced,2009-06-24,"Relative to the 4th of July.","Relative to the 4th of July.",0,,2009-07-02,"Read, amended, and adopted. (Ayes 77. Noes 0. Page 2359.)",https://legiscan.com/CA/bill/HR19/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_19&sess=0910&house=A
62013,30,HR20,1,Introduced,2009-08-19,"Relative to employment discrimination.","Relative to employment discrimination.",0,,2009-09-12,"Read and adopted. (Ayes 51. Noes 26. Page 3391.).",https://legiscan.com/CA/bill/HR20/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_20&sess=0910&house=A
62014,30,HR21,1,Introduced,2009-09-11,"Relative to financial institution divestiture.","Relative to financial institution divestiture.",450,"Assembly Banking and Finance",2010-01-04,"Referred to Com. on B. & F.",https://legiscan.com/CA/bill/HR21/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_21&sess=0910&house=A
62015,30,HR22,1,Introduced,2010-02-01,"Relative to Ronald Reagan Day.","Relative to Ronald Reagan Day.",0,,2010-02-04,"Read, amended, and adopted. (Page 3976.)",https://legiscan.com/CA/bill/HR22/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_22&sess=0910&house=A
63456,30,HR23,1,Introduced,2010-02-08,"Relative to pesticides.","Relative to pesticides.",0,,2010-05-03,"Read and adopted. (Page 4979.).",https://legiscan.com/CA/bill/HR23/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_23&sess=0910&house=A
63457,30,HR24,1,Introduced,2010-02-09,"Relative to Teen Driving Safety Week.","Relative to Teen Driving Safety Week.",0,,2010-03-18,"Read and adopted. (Page 4340.).",https://legiscan.com/CA/bill/HR24/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_24&sess=0910&house=A
63458,30,HR25,1,Introduced,2010-02-10,"Relative to National Problem Gambling Awareness Week.","Relative to National Problem Gambling Awareness Week.",0,,2010-03-11,"Read, amended, and adopted. (Page 4261.)",https://legiscan.com/CA/bill/HR25/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_25&sess=0910&house=A
76073,30,HR26,1,Introduced,2010-03-09,"Relative to Irish American Heritage Month.","Relative to Irish American Heritage Month.",0,,2010-03-15,"Read, amended, and adopted. (Page 4282.)",https://legiscan.com/CA/bill/HR26/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_26&sess=0910&house=A
77540,30,HR27,1,Introduced,2010-03-22,"Relative to the Committee on Business and Professions.","Relative to the Committee on Business and Professions.",0,,2010-04-05,"Read and adopted. (Ayes 74. Noes 0. Page 4450.).",https://legiscan.com/CA/bill/HR27/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_27&sess=0910&house=A
77625,30,HR28,1,Introduced,2010-03-24,"Relative to Archbishop Oscar A. Romero Day of Remembrance.","Relative to Archbishop Oscar A. Romero Day of Remembrance.",0,,2010-03-24,"Introduced. ",https://legiscan.com/CA/bill/HR28/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_28&sess=0910&house=A
115678,30,HR29,1,Introduced,2010-04-27,"Relative to Motorcycle Awareness Month.","Relative to Motorcycle Awareness Month.",0,,2010-05-17,"Read, amended, and adopted. (Page 5193.)",https://legiscan.com/CA/bill/HR29/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_29&sess=0910&house=A
191161,30,HR30,1,Introduced,2010-05-12,"Relative to Lesbian, Gay, Bisexual, and Transgender (LGBT) Pride Month.","Relative to Lesbian, Gay, Bisexual, and Transgender (LGBT) Pride Month.",0,,2010-06-14,"Read, amended, and adopted. (Ayes 50. Noes 1. Page 5646.)",https://legiscan.com/CA/bill/HR30/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_30&sess=0910&house=A
206685,30,HR31,1,Introduced,2010-06-10,"Relative to the Legislative Task Force on Chronic Kidney Disease.","Relative to the Legislative Task Force on Chronic Kidney Disease.",0,,2010-08-16,"Read and adopted. (Ayes 75. Noes 0. Page 6228.).",https://legiscan.com/CA/bill/HR31/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_31&sess=0910&house=A
207532,30,HR32,1,Introduced,2010-06-22,"Relative to the 4th of July.","Relative to the 4th of July.",0,,2010-07-01,"Read, amended, (Page 5908.) and adopted. (Page 5908.)",https://legiscan.com/CA/bill/HR32/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_32&sess=0910&house=A
208724,30,HR33,1,Introduced,2010-08-04,"Relative to Vietnam War era Hmong soldiers.","Relative to Vietnam War era Hmong soldiers.",0,,2010-08-19,"Read, amended, (Page 6353.) and adopted. (Page 6353.)",https://legiscan.com/CA/bill/HR33/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_33&sess=0910&house=A
208784,30,HR34,1,Introduced,2010-08-10,"Relative to Invasive Plant Pest and Disease Awareness Month.","Relative to Invasive Plant Pest and Disease Awareness Month.",0,,2010-08-17,"Read and adopted. (Ayes 76. Noes 0. Page 6300.).",https://legiscan.com/CA/bill/HR34/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_34&sess=0910&house=A
208874,30,HR35,1,Introduced,2010-08-17,"Relative to National Surgical Technologist Week.","Relative to National Surgical Technologist Week.",0,,2010-08-30,"Read and adopted. (Page 6867.).",https://legiscan.com/CA/bill/HR35/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_35&sess=0910&house=A
208888,30,HR36,1,Introduced,2010-08-18,"Relative to Suicide Prevention Week.","Relative to Suicide Prevention Week.",0,,2010-08-31,"Ordered to third reading. Read and adopted. (Page 6935.).",https://legiscan.com/CA/bill/HR36/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_36&sess=0910&house=A
209000,30,HR37,1,Introduced,2010-08-25,"Relative to access to religious nonmedical care as part of California's implementation of national health care reform legislation.","Relative to access to religious nonmedical care as part of California's implementation of national health care reform legislation.",0,,2010-08-25,"Introduced. ",https://legiscan.com/CA/bill/HR37/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=hr_37&sess=0910&house=A
61846,30,ACR1,1,Introduced,2008-12-01,"Constitutional Convention.","Relative to calling a convention for the revision of the California Constitution.",0,,2009-02-05,"Referred to Coms. on JUD. and APPR.",https://legiscan.com/CA/bill/ACR1/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_1&sess=0910&house=A
61847,30,ACR2,4,Passed,2009-07-17,"Management of Martin Luther King, Jr. Hospital.","Relative to Martin Luther King, Jr. Hospital.",0,,2009-07-17,"Chaptered by Secretary of State - Res. Chapter 75, Statutes of 2009.",https://legiscan.com/CA/bill/ACR2/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_2&sess=0910&house=A
61848,30,ACR3,4,Passed,2009-09-16,"Cesar Chavez Day.","Relative to Cesar Chavez Day.",0,,2009-09-16,"Chaptered by Secretary of State - Res. Chapter 97, Statutes of 2009.",https://legiscan.com/CA/bill/ACR3/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_3&sess=0910&house=A
61849,30,ACR4,1,Introduced,2008-12-02,"University of California: divestment from Iran.","Relative to the investments of the University of California.",0,,2008-12-03,"From printer.",https://legiscan.com/CA/bill/ACR4/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_4&sess=0910&house=A
61850,30,ACR5,4,Passed,2009-03-19,"California Science Education Month.","Relative to California Science Education Month.",0,,2009-03-19,"Chaptered by Secretary of State - Res. Chapter 5, Statutes of 2009.",https://legiscan.com/CA/bill/ACR5/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_5&sess=0910&house=A
61851,30,ACR6,1,Introduced,2008-12-04,Tibet.,"Relative to the Dalai Lama and Tibet Awareness Day.",470,"Assembly Rules",2009-03-16,"Re-referred to Com. on RULES. (Ayes 46. Noes 30. Page 579.)",https://legiscan.com/CA/bill/ACR6/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_6&sess=0910&house=A
61852,30,ACR7,4,Passed,2009-07-02,"Dr. Martin Luther King, Jr. Day.","Relative to Dr. Martin Luther King, Jr. Day.",0,,2009-07-02,"Chaptered by Secretary of State - Res. Chapter 61, Statutes of 2009.",https://legiscan.com/CA/bill/ACR7/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_7&sess=0910&house=A
61853,30,ACR8,4,Passed,2009-04-16,"California Fitness Month.","Relative to California Fitness Month.",0,,2009-04-16,"Chaptered by Secretary of State - Res. Chapter 13, Statutes of 2009.",https://legiscan.com/CA/bill/ACR8/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_8&sess=0910&house=A
61854,30,ACR9,4,Passed,2009-03-27,"Korean-American Day.","Relative to Korean-American Day.",0,,2009-03-27,"Chaptered by Secretary of State - Res. Chapter 7, Statutes of 2009.",https://legiscan.com/CA/bill/ACR9/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_9&sess=0910&house=A
61855,30,ACR10,1,Introduced,2009-01-12,"Support of Israel.","Relative to support for Israel.",0,,2009-01-13,"From printer.",https://legiscan.com/CA/bill/ACR10/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_10&sess=0910&house=A
61856,30,ACR11,4,Passed,2009-04-01,"Lunar New Year 4707 Celebration.","Relative to the Lunar New Year 4707 celebration.",0,,2009-04-01,"Chaptered by Secretary of State - Res. Chapter 8, Statutes of 2009.",https://legiscan.com/CA/bill/ACR11/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_11&sess=0910&house=A
61857,30,ACR12,4,Passed,2009-08-24,"National Purple Heart Trail.","Relative to the National Purple Heart Trail.",0,,2009-08-24,"Chaptered by Secretary of State - Res. Chapter 84, Statutes of 2009.",https://legiscan.com/CA/bill/ACR12/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_12&sess=0910&house=A
61858,30,ACR13,1,Introduced,2009-01-22,"Decennial census.","Relative to decennial census.",0,,2009-04-30,"In committee: Hearing cancelled at the request of author.",https://legiscan.com/CA/bill/ACR13/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_13&sess=0910&house=A
61859,30,ACR14,1,Introduced,2009-01-27,"California Global Warming Solutions Act of 2006.","Relative to the California Global Warming Solutions Act of 2006.",0,,2009-04-27,"In committee: Refused adoption.",https://legiscan.com/CA/bill/ACR14/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_14&sess=0910&house=A
61860,30,ACR15,4,Passed,2009-07-17,"John Sanford Todd Memorial Highway.","Relative to the John Sanford Todd Memorial Highway.",0,,2009-07-17,"Chaptered by Secretary of State - Res. Chapter 76, Statutes of 2009.",https://legiscan.com/CA/bill/ACR15/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_15&sess=0910&house=A
61861,30,ACR16,1,Introduced,2009-02-02,"Joint Rules: fiscal committee.","Relative to the Joint Rules of the Senate and Assembly for the 2009-10 Regular Session.",0,,2009-02-03,"From printer.",https://legiscan.com/CA/bill/ACR16/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_16&sess=0910&house=A
61862,30,ACR17,4,Passed,2009-04-16,"American Heart Month and Wear Red Day.","Relative to American Heart Month and Wear Red Day.",0,,2009-04-16,"Chaptered by Secretary of State - Res. Chapter 14, Statutes of 2009.",https://legiscan.com/CA/bill/ACR17/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_17&sess=0910&house=A
61863,30,ACR18,4,Passed,2009-04-21,"Lyme Disease Awareness Month.","Relative to Lyme Disease Awareness Month.",0,,2009-04-21,"Chaptered by Secretary of State - Res. Chapter 16, Statutes of 2009.",https://legiscan.com/CA/bill/ACR18/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_18&sess=0910&house=A
61864,30,ACR19,4,Passed,2009-04-01,"Spaying and neutering.","Relative to Spay Day USA 2009.",0,,2009-04-01,"Chaptered by Secretary of State - Res. Chapter 9, Statutes of 2009.",https://legiscan.com/CA/bill/ACR19/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_19&sess=0910&house=A
61865,30,ACR20,4,Passed,2009-07-17,"Sergeant Howard K. Stevenson Memorial Interchange.","Relative to the Sergeant Howard K. Stevenson Memorial Interchange.",0,,2009-07-17,"Chaptered by Secretary of State - Res. Chapter 77, Statutes of 2009.",https://legiscan.com/CA/bill/ACR20/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_20&sess=0910&house=A
61866,30,ACR21,4,Passed,2009-04-01,"Day of Remembrance.","Relative to a Day of Remembrance.",0,,2009-04-01,"Chaptered by Secretary of State - Res. Chapter 10, Statutes of 2009.",https://legiscan.com/CA/bill/ACR21/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_21&sess=0910&house=A
61867,30,ACR22,4,Passed,2009-04-01,"Read Across America Day.","Relative to Read Across America Day.",0,,2009-04-01,"Chaptered by Secretary of State - Res. Chapter 11, Statutes of 2009.",https://legiscan.com/CA/bill/ACR22/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_22&sess=0910&house=A
61868,30,ACR23,4,Passed,2009-07-02,"Black History Month.","Relative to Black History Month.",0,,2009-07-02,"Chaptered by Secretary of State - Res. Chapter 62, Statutes of 2009.",https://legiscan.com/CA/bill/ACR23/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_23&sess=0910&house=A
61869,30,ACR24,4,Passed,2009-07-13,"John Knabenbauer Fifth Street Bridge.","Relative to the John Knabenbauer Fifth Street Bridge.",0,,2009-07-13,"Chaptered by Secretary of State - Res. Chapter 66, Statutes of 2009.",https://legiscan.com/CA/bill/ACR24/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_24&sess=0910&house=A
61870,30,ACR25,4,Passed,2009-04-16,"Mitochondrial Disease Awareness Week.","Relative to Mitochondrial Disease Awareness Week.",0,,2009-04-16,"Chaptered by Secretary of State - Res. Chapter 15, Statutes of 2009.",https://legiscan.com/CA/bill/ACR25/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_25&sess=0910&house=A
61871,30,ACR26,4,Passed,2009-06-03,"Arts Education Month.","Relative to arts education.",0,,2009-06-03,"Chaptered by Secretary of State - Res. Chapter 44, Statutes of 2009.",https://legiscan.com/CA/bill/ACR26/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_26&sess=0910&house=A
61872,30,ACR27,4,Passed,2009-05-26,"Language education: World Languages and Cultures Month.","Relative to World Languages and Cultures Month.",0,,2009-05-26,"Chaptered by Secretary of State - Res. Chapter 34, Statutes of 2009.",https://legiscan.com/CA/bill/ACR27/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_27&sess=0910&house=A
61873,30,ACR28,4,Passed,2009-07-02,"Eating Disorders Awareness Week.","Relative to Eating Disorders Awareness Week.",0,,2009-07-02,"Chaptered by Secretary of State - Res. Chapter 63, Statutes of 2009.",https://legiscan.com/CA/bill/ACR28/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_28&sess=0910&house=A
61874,30,ACR29,4,Passed,2009-09-08,"Health disparities: racial and ethnic populations.","Relative to health disparities.",0,,2009-09-08,"Chaptered by Secretary of State - Res. Chapter 93, Statutes of 2009.",https://legiscan.com/CA/bill/ACR29/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_29&sess=0910&house=A
61875,30,ACR30,4,Passed,2009-06-09,"Los Angeles County Deputy Sheriff David Powell Memorial","Relative to the Los Angeles County Deputy Sheriff David Powell Memorial Highway.",0,,2009-06-09,"Chaptered by Secretary of State - Res. Chapter 47, Statutes of 2009.",https://legiscan.com/CA/bill/ACR30/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_30&sess=0910&house=A
61876,30,ACR31,4,Passed,2010-09-09,"California Holocaust Memorial Week.","Relative to California Holocaust Memorial Week.",0,,2010-09-09,"Chaptered by Secretary of State - Res. Chapter 140, Statutes of 2010.",https://legiscan.com/CA/bill/ACR31/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_31&sess=0910&house=A
61877,30,ACR32,1,Introduced,2009-02-24,"Native American tribal rights.","Relative to Native American tribal rights.",463,"Assembly Judiciary",2009-04-15,"Re-referred to Com. on JUD.",https://legiscan.com/CA/bill/ACR32/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_32&sess=0910&house=A
61878,30,ACR33,4,Passed,2009-09-01,"Deputy Kent Hintergardt Memorial Highway.","Relative to the Deputy Kent Hintergardt Memorial Highway.",0,,2009-09-01,"Chaptered by Secretary of State - Res. Chapter 89, Statutes of 2009.",https://legiscan.com/CA/bill/ACR33/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_33&sess=0910&house=A
61879,30,ACR34,4,Passed,2009-06-09,"The Los Angeles County Deputy Sheriff Maria Cecilia Rosa","Relative to the Los Angeles County Deputy Sheriff Maria Cecilia Rosa Memorial Highway.",0,,2009-06-09,"Chaptered by Secretary of State - Res. Chapter 48, Statutes of 2009.",https://legiscan.com/CA/bill/ACR34/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=acr_34&sess=0910&house=A
